delta,trans_satoshis
4,77.4173127239
5,48.4279444793
7,47.2704915702
7,20.208056040312005
5,77.7214022633
8,57.7220285492
7,27.596832269398476
8,45.1415638762
7,83.1455154416
9,68.6239014855
7,81.2656399246
9,49.3651411427
7,83.2398638114
6,52.6279634041
5,56.025483674
7,87.3321288942
8,57.4576199819
7,83.0329654242
3,79.9452166255
7,50.264148379
6,73.7868101333
7,76.4370257637
3,85.3965298841
5,36.10683142262451
7,87.025257236
8,71.4960118392
6,81.9597865969
9,18.595880092908672
9,52.0659558276
8,50.743757035
6,53.8720004688
9,52.7824152642
6,83.9256813575
6,43.0118628751
8,39.799455039084236
8,82.3251176294
7,56.5970852732
5,41.5013072090365
9,46.5439561762
5,51.0142043554
8,68.150144336
9,83.535459858
7,81.7143811601
7,72.706719613
4,82.6881637029
9,39.34847343618591
4,44.9044214965
9,69.6993937547
5,54.6864546167
9,69.585478212
9,62.8251185447
8,81.7914499323
8,43.6021988933
8,48.5946336257
5,70.9224793322
9,68.2938977009
5,19.004914063750313
8,75.2546185078
8,82.9662556093
4,85.3806969771
6,68.3219475567
8,24.322401301570935
7,67.2384944464
7,44.7774287291
9,62.4835750291
6,70.9297718491
9,67.1800377091
8,60.023813013
8,43.30164715993551
4,63.8263153872
9,41.923641004631925
5,59.0833701607
7,18.585081180162263
8,69.4002743238
8,27.66895775035997
5,71.9785388905
6,17.83454617157873
8,43.2401856726
4,66.3583731098
4,67.3362179607
8,55.420256089
3,87.9465540946
5,73.818285155
3,60.1934517067
7,14.717078279867872
3,82.8517198705
9,84.9927066883
8,84.1188600599
8,85.4616662576
3,28.0491167249642
9,81.4557413409
7,76.542172731
9,39.360434669865334
9,86.5343643818
3,85.1012438839
8,55.5661539491
4,61.2691554826
6,52.1898361932
7,71.6967481154
8,49.1871847534
9,46.6039350649
6,56.1279103021
5,17.643627318621988
9,73.4757284534
6,67.0019231548
9,30.994766330961728
9,43.9275582637
3,85.5651510726
5,46.6211412522
7,69.7557304454
7,60.0596066593
4,65.6029590563
7,63.8714779051
8,53.4778945232
4,73.0568017452
8,33.551267986676876
4,68.7948703622
5,73.3528643394
8,70.2931275875
8,65.479101779
6,64.6433077813
6,52.1014980699
6,51.7668837684
5,69.9629638804
4,48.661703854
8,39.296514613909046
9,84.5794757595
3,73.0627222956
5,67.6493468617
3,45.1194657269
8,43.0008096628
4,10.135670530372545
7,62.4444614307
4,40.33628293596033
9,51.5186694239
5,47.3415188206
8,69.9206831903
4,71.1474587787
4,87.6460535424
4,65.7805098542
8,59.1559851043
4,36.66388519943012
8,79.131883048
7,75.349404319
9,61.1360289054
9,83.4356933386
5,43.54436365
9,60.8905538262
9,87.0514832074
3,82.1199155876
4,87.6269319536
5,26.898499659835842
6,69.4002630933
9,59.5463772404
6,56.8713359894
5,83.1631387009
6,67.5924959111
4,68.2731284505
5,52.924512357
5,65.7629354734
8,53.2678161144
3,68.2789199313
5,81.44752824
6,71.7071417003
9,63.5190866323
9,52.7616578012
5,87.7956645635
5,73.5495641332
3,87.1890193927
4,38.54746040296131
5,51.3297035753
3,64.2577156481
4,64.2867681915
3,57.5821620877
8,51.9262457231
6,44.678045667946634
5,68.9951556603
8,38.17029163695133
5,51.2830468958
7,50.2402302132
4,61.1149955744
5,86.2337507413
6,53.1880783031
4,69.8375337337
9,76.1630837493
8,49.0479055009
9,68.7356150761
8,68.3691250796
8,47.8233204606
9,56.6937467477
8,72.7202320136
3,48.9838224675
7,57.6076126179
8,51.2975003371
9,76.5377253272
8,34.42643955756323
3,77.8489956872
9,68.4353205593
4,13.286951158416473
9,81.4613037261
4,50.0980117748
5,79.3938066211
5,82.592606648
9,68.3670829922
6,87.6215792306
5,57.3973902587
6,66.7821614007
6,70.9878648822
5,52.2155868826
6,45.6916277498
7,58.8857712976
5,83.0686953118
4,44.9062633232
3,69.4755915298
9,48.2946065516
8,11.14379696529778
9,70.0015530462
3,36.714366873938495
5,72.0238171385
9,17.353234520144824
7,66.2117854686
8,46.7631861337
3,34.239709489030105
7,49.79637032
7,40.002146609779025
6,73.7661257131
4,77.2548182683
6,64.74211971
9,67.4872605582
6,35.51154873721501
5,56.6873054292
4,71.2469027428
3,78.3802589296
5,73.3421613603
7,70.4865069621
4,56.1881878674
6,53.7973576547
8,53.9080645396
7,74.7713491479
4,56.1612059882
3,49.7549445577
9,78.4072643963
7,54.0524263165
4,40.357998881987676
3,67.2968438434
4,51.6566351491
8,56.6076777839
8,75.0317136302
8,43.5959252814
4,42.59372022946633
5,48.7560439998
7,81.1973516894
7,82.7616972122
3,30.927121224924193
9,53.453740927
5,13.919486595952169
5,82.9534082139
9,61.709237673
5,59.1235250949
3,71.1063371395
8,34.190168607359176
4,61.3554469067
3,65.5584524727
5,72.5192412214
7,82.5872730151
4,87.0942191221
7,69.2791937587
7,46.0548581638
6,71.8223412791
9,86.6656824381
3,46.2922612
6,57.8282004627
6,62.9382228598
7,32.98699107564306
5,68.989869552
6,61.0212235972
5,73.7682329207
9,75.6175671068
7,25.97850236513557
8,80.6385725557
6,35.299703435137346
5,86.6963153911
8,41.356094798605376
9,49.2966823465
8,55.5638145919
9,62.9510095657
5,64.1776588365
8,64.9292742694
6,68.903821005
8,80.9831482743
6,80.7126552285
3,73.8389011806
6,52.9594235883
9,81.0572373844
4,26.282181022874568
8,51.5454652482
8,84.2487082801
9,46.098779279
7,87.1459896687
8,62.1931140431
8,52.5289992403
6,44.7004273285
8,10.098178702178531
4,87.7730870456
6,48.6253553752
6,87.6896153554
5,58.1010868656
4,61.1005786771
7,125.65931979762044
